"DV_group","Food_Insecurity_Index","Unsafe_Score","WellBeing_Score"
"survivors",0.375,0.25,0.680555555555556
"survivors",0.125,0.333333333333333,0.736111111111111
"survivors",0,0.25,0.805555555555556
"survivors",1,0.583333333333333,0.361111111111111
"survivors",0,0.222222222222222,0.814814814814815
"survivors",0,0.5,0.722222222222222
"survivors",0,0.25,0.805555555555556
"survivors",0,0.5,0.722222222222222
"survivors",0.25,0.25,0.722222222222222
"survivors",0.375,0.75,0.513888888888889
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.625,0.583333333333333,0.486111111111111
"survivors",0.625,0,0.680555555555556
"survivors",0,0.5,0.722222222222222
"survivors",0,0,0.888888888888889
"survivors",0.125,0.583333333333333,0.652777777777778
"survivors",0.25,0.833333333333333,0.527777777777778
"survivors",0,0.416666666666667,0.75
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0,0.833333333333333,0.611111111111111
"survivors",0,0.111111111111111,0.766666666666667
"survivors",0.5,0.666666666666667,0.5
"survivors",0.125,0.416666666666667,0.708333333333333
"survivors",0,0.25,0.805555555555556
"survivors",0.75,0.25,0.5
"survivors",0.5,0.222222222222222,0.648148148148148
"survivors",0.125,0.444444444444444,0.699074074074074
"survivors",0,0.666666666666667,0.666666666666667
"survivors",0,0.583333333333333,0.694444444444445
"survivors",0.25,0.416666666666667,0.666666666666667
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.25,0.25,0.722222222222222
"survivors",0.25,0.416666666666667,0.666666666666667
"survivors",0,0.5,0.722222222222222
"survivors",0.625,0.333333333333333,0.569444444444445
"survivors",0,0.416666666666667,0.75
"survivors",0.25,0.5,0.638888888888889
"survivors",0.125,0.166666666666667,0.7125
"survivors",0,0.222222222222222,0.814814814814815
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.75,0.333333333333333,0.527777777777778
"survivors",0.375,0.242424242424242,0.683080808080808
"survivors",0,0.416666666666667,0.75
"survivors",0.125,0.333333333333333,0.6625
"survivors",0,0.363636363636364,0.767676767676768
"survivors",0.125,0.2,0.7025
"survivors",0,0.833333333333333,0.611111111111111
"survivors",0,0.75,0.638888888888889
"survivors",0.75,0.363636363636364,0.465909090909091
"survivors",0,0.333333333333333,0.777777777777778
"survivors",0.5,0.266666666666667,0.633333333333333
"survivors",0.5,0.222222222222222,0.648148148148148
"survivors",0.5,0.166666666666667,0.666666666666667
"survivors",0,0.25,0.805555555555556
"survivors",0.875,0.333333333333333,0.486111111111111
"survivors",0.5,0.484848484848485,0.560606060606061
"survivors",0.75,0.416666666666667,0.5
"survivors",0.125,0,0.847222222222222
"survivors",0.125,0.333333333333333,0.6625
"survivors",0.25,0.0606060606060606,0.785353535353535
"survivors",0,0.75,0.638888888888889
"survivors",1,0.25,0.425
"survivors",0.375,0.75,0.513888888888889
"survivors",1,0.416666666666667,0.416666666666667
"survivors",1,0.416666666666667,0.416666666666667
"survivors",0,0.583333333333333,0.625
"survivors",1,0.583333333333333,0.361111111111111
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0,0.75,0.583333333333333
"survivors",0.875,0.666666666666667,0.2875
"survivors",0,0.75,0.583333333333333
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.5,0.583333333333333,0.425
"survivors",0.25,0.75,0.45
"survivors",0.5,0.833333333333333,0.388888888888889
"survivors",0.375,0.75,0.458333333333333
"survivors",0.125,0.583333333333333,0.5375
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.375,0.75,0.458333333333333
"survivors",0.375,0.666666666666667,0.486111111111111
"survivors",0.75,0.666666666666667,0.325
"survivors",0.875,0.583333333333333,0.3125
"survivors",0,0.75,0.583333333333333
"survivors",0,0.833333333333333,0.555555555555556
"survivors",0.125,0.606060606060606,0.589646464646465
"survivors",0,0.25,0.75
"survivors",0.125,0.222222222222222,0.717592592592593
"survivors",0.25,0.666666666666667,0.527777777777778
"survivors",0.375,0.666666666666667,0.4375
"survivors",0.25,0.75,0.5
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.5,0.75,0.375
"survivors",0,0.515151515151515,0.661616161616162
"survivors",0.25,0.416666666666667,0.611111111111111
"survivors",0.5,0.333333333333333,0.555555555555556
"survivors",0.25,0.333333333333333,0.638888888888889
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0,0.25,0.75
"survivors",0,0.583333333333333,0.575
"survivors",0.125,0.25,0.708333333333333
"survivors",0.25,0.555555555555556,0.564814814814815
"survivors",0.25,0.75,0.45
"survivors",0.625,0.4,0.4425
"survivors",0,0.666666666666667,0.611111111111111
"survivors",1,0.696969696969697,0.267676767676768
"survivors",0.625,0.583333333333333,0.430555555555556
"survivors",0,0.333333333333333,0.65
"survivors",0,0.25,0.75
"survivors",0.5,0.393939393939394,0.481818181818182
"survivors",0.625,0.212121212121212,0.498863636363636
"survivors",0,0.916666666666667,0.527777777777778
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.75,0.333333333333333,0.472222222222222
"survivors",0.25,0.583333333333333,0.555555555555556
"survivors",0.125,0.696969696969697,0.559343434343434
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.125,0.0833333333333333,0.763888888888889
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.75,0.666666666666667,0.325
"survivors",0.125,0.5,0.625
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.625,0.5,0.458333333333333
"survivors",0.625,0.575757575757576,0.433080808080808
"survivors",0.125,0.25,0.708333333333333
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.25,0.3,0.65
"survivors",0,0.424242424242424,0.691919191919192
"survivors",0,0.166666666666667,0.777777777777778
"survivors",0.125,0.121212121212121,0.751262626262626
"survivors",0,0.25,0.75
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0.75,0.5,0.416666666666667
"survivors",0,0.166666666666667,0.777777777777778
"survivors",0,0.166666666666667,0.777777777777778
"survivors",0,0.25,0.75
"survivors",0,0.5,0.666666666666667
"survivors",0,0.416666666666667,0.625
"survivors",0.125,0.3,0.691666666666667
"survivors",0,0.5,0.666666666666667
"survivors",0.125,0.888888888888889,0.49537037037037
"survivors",0.5,0.393939393939394,0.481818181818182
"survivors",0.125,0.166666666666667,0.736111111111111
"survivors",0.5,0.5,0.5
"survivors",0.125,0.666666666666667,0.5125
"survivors",0.625,0.484848484848485,0.417045454545455
"survivors",0.25,0.75,0.5
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.75,0.696969696969697,0.315909090909091
"survivors",0.125,0.333333333333333,0.680555555555556
"survivors",0.25,0.333333333333333,0.638888888888889
"survivors",0.375,0.333333333333333,0.597222222222222
"survivors",0.25,0.333333333333333,0.638888888888889
"survivors",0,0.916666666666667,0.527777777777778
"survivors",0,0.555555555555556,0.583333333333333
"survivors",0,0.75,0.583333333333333
"survivors",0,0.916666666666667,0.527777777777778
"survivors",0,0.666666666666667,0.611111111111111
"survivors",0,0.833333333333333,0.555555555555556
"survivors",0.625,0.333333333333333,0.513888888888889
"survivors",0.125,0.666666666666667,0.569444444444444
"survivors",0.375,0.75,0.458333333333333
"survivors",0.375,0.333333333333333,0.597222222222222
"survivors",0,0.5,0.666666666666667
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0,0.363636363636364,0.712121212121212
"survivors",0,0.75,0.583333333333333
"survivors",0,0.583333333333333,0.638888888888889
"survivors",0.125,0.833333333333333,0.513888888888889
"survivors",0,0.3,0.733333333333333
"survivors",0,0.266666666666667,0.744444444444444
"survivors",0.5,0.333333333333333,0.555555555555556
"survivors",0,0.5,0.666666666666667
"survivors",0.375,0.666666666666667,0.4375
"survivors",0,0.333333333333333,0.65
"survivors",0.25,0.333333333333333,0.575
"survivors",0,0.444444444444444,0.685185185185185
"survivors",0.25,0.25,0.666666666666667
"survivors",0.375,0.333333333333333,0.597222222222222
"survivors",0.5,0.5,0.5
"survivors",0.875,0.583333333333333,0.347222222222222
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.625,0.75,0.375
"survivors",0.25,0.333333333333333,0.638888888888889
"survivors",0.5,0.25,0.583333333333333
"survivors",0.875,0.166666666666667,0.486111111111111
"survivors",1,0.666666666666667,0.25
"survivors",0.125,0.583333333333333,0.597222222222222
"survivors",0.625,0.303030303030303,0.523989898989899
"survivors",0.625,0.666666666666667,0.402777777777778
"survivors",0,0.583333333333333,0.583333333333333
"survivors",1,0.25,0.361111111111111
"survivors",0,0.583333333333333,0.583333333333333
"survivors",0.875,0.606060606060606,0.284090909090909
"survivors",0.625,0.416666666666667,0.486111111111111
"survivors",0,0.416666666666667,0.694444444444444
"survivors",0.375,0.25,0.625
"survivors",0,0.25,0.75
"survivors",0.125,0.444444444444444,0.579166666666667
"survivors",0.5,0.212121212121212,0.595959595959596
"survivors",0.125,0.333333333333333,0.680555555555556
"survivors",1,0.166666666666667,0.4
"survivors",1,0.0833333333333333,0.425
"survivors",0.125,0.555555555555556,0.606481481481482
"survivors",0.75,0.833333333333333,0.305555555555556
"survivors",0.5,0.5,0.5
"survivors",0.375,0.555555555555556,0.470833333333333
"survivors",0.5,0.5,0.5
"survivors",0.625,0.25,0.486111111111111
"survivors",0,0.0833333333333333,0.75
"survivors",0.875,0.75,0.236111111111111
"survivors",0,0.0833333333333333,0.675
"survivors",0.75,0.333333333333333,0.375
"survivors",0.75,0.416666666666667,0.388888888888889
"survivors",0.5,0.212121212121212,0.54040404040404
"survivors",0,0.75,0.527777777777778
"survivors",0,0.75,0.527777777777778
"survivors",0.75,0.25,0.4
"survivors",0.625,0.272727272727273,0.478535353535354
"survivors",0.5,0.5,0.444444444444444
"survivors",0.625,0.484848484848485,0.367045454545455
"survivors",0.875,0.484848484848485,0.32449494949495
"survivors",0.5,0.222222222222222,0.483333333333333
"survivors",1,0.666666666666667,0.222222222222222
"survivors",0,0.166666666666667,0.722222222222222
"survivors",0,0,0.777777777777778
"survivors",0.875,0.583333333333333,0.291666666666667
"survivors",0.75,0.666666666666667,0.305555555555556
"survivors",0.5,0.393939393939394,0.47979797979798
"survivors",0.375,0.333333333333333,0.541666666666667
"survivors",0,0.416666666666667,0.575
"survivors",0.5,0.75,0.361111111111111
"survivors",0.75,0.75,0.277777777777778
"survivors",0.875,0.25,0.3625
"survivors",0,0.444444444444444,0.62962962962963
"survivors",0.375,0,0.652777777777778
"survivors",0,0.333333333333333,0.666666666666667
"survivors",0,0.266666666666667,0.688888888888889
"survivors",0.875,0.333333333333333,0.375
"survivors",0.875,0.433333333333333,0.3075
"survivors",0.5,0.666666666666667,0.35
"survivors",0.625,0.242424242424242,0.488636363636364
"survivors",0.125,0.333333333333333,0.625
"survivors",0,0.166666666666667,0.722222222222222
"survivors",0,0.222222222222222,0.703703703703704
"survivors",0.25,0.333333333333333,0.583333333333333
"survivors",0.875,0.416666666666667,0.402777777777778
"survivors",0.875,0.636363636363636,0.246590909090909
"survivors",0.625,0.555555555555556,0.395833333333333
"survivors",0.625,0.666666666666667,0.402777777777778
"survivors",1,0,0.5
"survivors",0.625,0.5,0.458333333333333
"survivors",0.375,0.333333333333333,0.597222222222222
"survivors",0.875,0.75,0.291666666666667
"survivors",0.875,0.166666666666667,0.4375
"survivors",0.375,0.416666666666667,0.569444444444444
"survivors",0.25,0.5,0.583333333333333
"survivors",0,0.5,0.666666666666667
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.375,0.75,0.458333333333333
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.25,0.416666666666667,0.611111111111111
"survivors",1,0.444444444444444,0.351851851851852
"survivors",0.125,0.181818181818182,0.67550505050505
"survivors",0,0.5,0.611111111111111
"survivors",0.375,0.515151515151515,0.481060606060606
"survivors",0.625,0.583333333333333,0.375
"survivors",0.625,0.583333333333333,0.375
"survivors",1,0.416666666666667,0.305555555555556
"survivors",0.625,0.333333333333333,0.458333333333333
"survivors",0.875,0.416666666666667,0.347222222222222
"survivors",0.125,0.666666666666667,0.513888888888889
"survivors",0.75,0.303030303030303,0.384090909090909
"survivors",1,0.25,0.361111111111111
"survivors",0.875,0.666666666666667,0.2375
"survivors",0.125,0.25,0.652777777777778
"survivors",0.25,0.0833333333333333,0.666666666666667
"survivors",1,0.151515151515152,0.393939393939394
"survivors",1,0.242424242424242,0.363636363636364
"survivors",0.25,0.333333333333333,0.583333333333333
"survivors",0.625,0.366666666666667,0.447222222222222
"survivors",0.5,0.583333333333333,0.416666666666667
"survivors",0,0.75,0.527777777777778
"survivors",0,0.583333333333333,0.583333333333333
"survivors",0.125,0.333333333333333,0.625
"survivors",0.25,0.393939393939394,0.563131313131313
"survivors",0.375,1,0.319444444444444
"survivors",0.5,0.303030303030303,0.51010101010101
"survivors",0.875,0.242424242424242,0.40530303030303
"survivors",0.625,0.416666666666667,0.430555555555556
"survivors",0.75,0.555555555555556,0.342592592592593
"survivors",0.125,0.0833333333333333,0.6875
"survivors",0.75,0.666666666666667,0.25
"survivors",0.5,0.166666666666667,0.5
"survivors",0,0.25,0.75
"survivors",0.25,0.333333333333333,0.575
"survivors",0,0.833333333333333,0.555555555555556
"survivors",0,0.75,0.583333333333333
"survivors",0,0.0833333333333333,0.805555555555556
"survivors",0,0.333333333333333,0.722222222222222
"survivors",0.75,0.272727272727273,0.443181818181818
"survivors",1,0.666666666666667,0.277777777777778
"survivors",1,0.583333333333333,0.25
"survivors",0,0.25,0.694444444444444
"survivors",0.5,0.833333333333333,0.333333333333333
"survivors",0,0.25,0.625
"survivors",0.375,0.515151515151515,0.481060606060606
"survivors",0.25,0.454545454545455,0.488636363636364
"survivors",0.875,0.416666666666667,0.347222222222222
"survivors",0.625,0.25,0.430555555555556
"survivors",0.25,0.25,0.611111111111111
"survivors",0.625,0.363636363636364,0.448232323232323
"survivors",0.5,0.666666666666667,0.388888888888889
"survivors",0.75,0.416666666666667,0.388888888888889
"survivors",0,0.25,0.694444444444444
"survivors",0.625,0.5,0.402777777777778
"survivors",0.625,0.181818181818182,0.508838383838384
"survivors",0.125,0.888888888888889,0.439814814814815
"survivors",0.875,0.272727272727273,0.39520202020202
"survivors",0.875,0.424242424242424,0.310227272727273
"survivors",1,0.583333333333333,0.25
"survivors",0.875,0.727272727272727,0.243686868686869
"survivors",0,0.333333333333333,0.611111111111111
"survivors",0.125,0.333333333333333,0.5125
"survivors",1,0.6,0.17
"survivors",0.875,0.916666666666667,0.125
"survivors",0,0,0.722222222222222
"survivors",0.75,0.606060606060606,0.243181818181818
"survivors",0.75,0.233333333333333,0.394444444444444
"survivors",0,0.555555555555556,0.537037037037037
"survivors",0.875,0.454545454545455,0.279040404040404
"survivors",0.375,0.666666666666667,0.375
"survivors",0.375,0.416666666666667,0.458333333333333
"survivors",0.125,0.416666666666667,0.541666666666667
"survivors",0.25,0.5,0.472222222222222
"survivors",1,0.366666666666667,0.266666666666667
"survivors",0,0.166666666666667,0.666666666666667
"survivors",0.875,0.484848484848485,0.242045454545455
"survivors",0,0.166666666666667,0.6
"survivors",0.75,0.416666666666667,0.333333333333333
"survivors",1,0.166666666666667,0.333333333333333
"survivors",0.5,0.333333333333333,0.444444444444444
"survivors",0.5,0.303030303030303,0.51010101010101
"survivors",0.375,0.166666666666667,0.597222222222222
"survivors",0.875,0.666666666666667,0.263888888888889
"survivors",0.375,0.303030303030303,0.551767676767677
"survivors",0.875,0.25,0.402777777777778
"survivors",0.125,0.833333333333333,0.402777777777778
"survivors",0.25,0.0909090909090909,0.608585858585859
"survivors",0.75,0.303030303030303,0.334090909090909
"survivors",0.875,0.233333333333333,0.352777777777778
"survivors",0.75,0.272727272727273,0.492424242424242
"survivors",0.375,0.166666666666667,0.5375
"survivors",0.375,0.363636363636364,0.531565656565657
"survivors",0,0.583333333333333,0.583333333333333
"survivors",0.5,0.777777777777778,0.266666666666667
"survivors",0,0.303030303030303,0.621212121212121
"survivors",0.75,0.333333333333333,0.325
"survivors",0,0.0833333333333333,0.75
"survivors",0,0,0.777777777777778
"survivors",0.125,0.666666666666667,0.569444444444444
"survivors",0,0.75,0.525
"survivors",0.125,0.5,0.625
