"dv_any_lifetime","age_group","marital_status","education_level","earns_income","employment_status","disability_status","spouse_income_relation","locality_type","feels_unsafe_home","conflict_frequency","food_insecurity_score","feels_unsafe_day","feels_unsafe_night","combined_safety_index","dv_common_perception","vaw_problem_perception","mobility_frequency","will_seek_help_dv","help_source_dv","will_seek_help_harass","help_source_harass","unsafe_reason_1","unsafe_reason_2","unsafe_reason_3","unsafe_reason_4","unsafe_reason_5","unsafe_reason_6","unsafe_reason_7","unsafe_reason_8","unsafe_reason_9","unsafe_reason_10","unsafe_reason_11","food_insec","max_dv_count","Food_Insecurity_Index","DV_common_perception_score","DV_Common_Perception_norm","VAW_Perception_Score","VAW_Perception_norm","DV_Exposure","DV_Type_Count","Unsafe_Score","WellBeing_Score","DV_Type"
1,"50 – 59 years","Living with Partner","Completed secondary",0,"Fulltime caretaker",1,NA,"Urban",0,"Weekly","Several coping mechanisms (5-8)",0.333333333333333,0.333333333333333,"Feels safe","Common","A little bit","2-3 times per week",1,"Talk with friends for support or guidance",1,"Approach community leaders for support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,0.875,2,0.666666666666667,1,0.333333333333333,1,5,0.416666666666667,0.2625,"Denial_of_Communication"
1,"50 – 59 years","Living with Partner","Completed secondary",0,"Fulltime caretaker",1,NA,"Urban",0,"Weekly","Several coping mechanisms (5-8)",0.333333333333333,0.333333333333333,"Feels safe","Common","A little bit","2-3 times per week",1,"Talk with friends for support or guidance",1,"Approach community leaders for support",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,0.875,2,0.666666666666667,1,0.333333333333333,1,5,0.416666666666667,0.2625,"Sexual_Harassment"
1,"40 – 49 years","Living with Partner","Completed secondary",0,"Fulltime caretaker",1,NA,"Urban",0,"Weekly","Several coping mechanisms (5-8)",0,0.333333333333333,"Feels safe","Common","A little bit","2-3 times per week",1,"Talk with friends for support or guidance",1,"Seek help from shelter or safehouse for women",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,1,2,0.666666666666667,1,0.333333333333333,1,5,0.333333333333333,0.25,"Verbal"
1,"40 – 49 years","Living with Partner","Completed secondary",0,"Fulltime caretaker",1,NA,"Urban",0,"Weekly","Several coping mechanisms (5-8)",0,0.333333333333333,"Feels safe","Common","A little bit","2-3 times per week",1,"Talk with friends for support or guidance",1,"Seek help from shelter or safehouse for women",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,1,2,0.666666666666667,1,0.333333333333333,1,5,0.333333333333333,0.25,"Denial_of_Needs"
1,"40 – 49 years","Living with Partner","Completed secondary",0,"Fulltime caretaker",1,NA,"Urban",0,"Weekly","Several coping mechanisms (5-8)",0,0.333333333333333,"Feels safe","Common","A little bit","2-3 times per week",1,"Talk with friends for support or guidance",1,"Seek help from shelter or safehouse for women",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,1,2,0.666666666666667,1,0.333333333333333,1,5,0.333333333333333,0.25,"Denial_of_Communication"
1,"40 – 49 years","Living with Partner","Completed secondary",0,"Fulltime caretaker",1,NA,"Urban",0,"Weekly","Several coping mechanisms (5-8)",0,0.333333333333333,"Feels safe","Common","A little bit","2-3 times per week",1,"Talk with friends for support or guidance",1,"Seek help from shelter or safehouse for women",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,1,2,0.666666666666667,1,0.333333333333333,1,5,0.333333333333333,0.25,"Sexual_Harassment"
1,"50 – 59 years","Living with Partner","Technical / vocational",NA,"Employed",0,"More","Urban",0,"Once or twice","Some coping mechanisms (1-4)",0,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","Never",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0.375,2,0.666666666666667,0,0,1,5,0.333333333333333,0.486111111111111,"Verbal"
1,"50 – 59 years","Living with Partner","Technical / vocational",NA,"Employed",0,"More","Urban",0,"Once or twice","Some coping mechanisms (1-4)",0,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","Never",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0.375,2,0.666666666666667,0,0,1,5,0.333333333333333,0.486111111111111,"Denial_of_Needs"
1,"50 – 59 years","Living with Partner","Technical / vocational",NA,"Employed",0,"More","Urban",0,"Once or twice","Some coping mechanisms (1-4)",0,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","Never",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0.375,2,0.666666666666667,0,0,1,5,0.333333333333333,0.486111111111111,"Denial_of_Communication"
1,"50 – 59 years","Living with Partner","Technical / vocational",NA,"Employed",0,"More","Urban",0,"Once or twice","Some coping mechanisms (1-4)",0,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","Never",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0.375,2,0.666666666666667,0,0,1,5,0.333333333333333,0.486111111111111,"Sexual_Harassment"
1,"60 years and older","Living with Partner","Completed secondary",0,"Other",0,NA,"Urban",0,"Weekly","Some coping mechanisms (1-4)",0.333333333333333,0.333333333333333,"Feels safe","Common","Not at all","Once a week",0,NA,1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0.125,2,0.666666666666667,0,0,1,5,0.333333333333333,0.569444444444444,"Verbal"
1,"60 years and older","Living with Partner","Completed secondary",0,"Other",0,NA,"Urban",0,"Weekly","Some coping mechanisms (1-4)",0.333333333333333,0.333333333333333,"Feels safe","Common","Not at all","Once a week",0,NA,1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0.125,2,0.666666666666667,0,0,1,5,0.333333333333333,0.569444444444444,"Denial_of_Needs"
1,"60 years and older","Living with Partner","Completed secondary",0,"Other",0,NA,"Urban",0,"Weekly","Some coping mechanisms (1-4)",0.333333333333333,0.333333333333333,"Feels safe","Common","Not at all","Once a week",0,NA,1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0.125,2,0.666666666666667,0,0,1,5,0.333333333333333,0.569444444444444,"Denial_of_Communication"
1,"60 years and older","Living with Partner","Completed secondary",0,"Other",0,NA,"Urban",0,"Weekly","Some coping mechanisms (1-4)",0.333333333333333,0.333333333333333,"Feels safe","Common","Not at all","Once a week",0,NA,1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0.125,2,0.666666666666667,0,0,1,5,0.333333333333333,0.569444444444444,"Sexual_Harassment"
1,"30 – 39 years","Living with Partner","College",0,"Fulltime caretaker",1,NA,"Urban",0,"Daily","Several coping mechanisms (5-8)",0.333333333333333,0.333333333333333,"Feels safe","Common","Not at all","Once or twice a month",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,2,0.666666666666667,0,0,1,5,0.333333333333333,0.3625,"Verbal"
1,"30 – 39 years","Living with Partner","College",0,"Fulltime caretaker",1,NA,"Urban",0,"Daily","Several coping mechanisms (5-8)",0.333333333333333,0.333333333333333,"Feels safe","Common","Not at all","Once or twice a month",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,2,0.666666666666667,0,0,1,5,0.333333333333333,0.3625,"Denial_of_Needs"
1,"30 – 39 years","Living with Partner","College",0,"Fulltime caretaker",1,NA,"Urban",0,"Daily","Several coping mechanisms (5-8)",0.333333333333333,0.333333333333333,"Feels safe","Common","Not at all","Once or twice a month",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,2,0.666666666666667,0,0,1,5,0.333333333333333,0.3625,"Denial_of_Communication"
1,"30 – 39 years","Living with Partner","College",0,"Fulltime caretaker",1,NA,"Urban",0,"Daily","Several coping mechanisms (5-8)",0.333333333333333,0.333333333333333,"Feels safe","Common","Not at all","Once or twice a month",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,2,0.666666666666667,0,0,1,5,0.333333333333333,0.3625,"Sexual_Harassment"
1,"50 – 59 years","Single","Completed primary",NA,"Employed",1,NA,"Urban",1,"Never","Several coping mechanisms (5-8)",0.333333333333333,0,"Feels safe","Very common","Not at all","Once a week",1,"Call/go to police",1,"Talk with friends for support or guidance",1,0,0,0,0,0,0,0,0,0,0,5,6,0.625,3,1,0,0,1,5,0.121212121212121,0.426136363636364,"Verbal"
1,"50 – 59 years","Single","Completed primary",NA,"Employed",1,NA,"Urban",1,"Never","Several coping mechanisms (5-8)",0.333333333333333,0,"Feels safe","Very common","Not at all","Once a week",1,"Call/go to police",1,"Talk with friends for support or guidance",1,0,0,0,0,0,0,0,0,0,0,5,6,0.625,3,1,0,0,1,5,0.121212121212121,0.426136363636364,"Denial_of_Needs"
1,"50 – 59 years","Single","Completed primary",NA,"Employed",1,NA,"Urban",1,"Never","Several coping mechanisms (5-8)",0.333333333333333,0,"Feels safe","Very common","Not at all","Once a week",1,"Call/go to police",1,"Talk with friends for support or guidance",1,0,0,0,0,0,0,0,0,0,0,5,6,0.625,3,1,0,0,1,5,0.121212121212121,0.426136363636364,"Denial_of_Communication"
1,"50 – 59 years","Single","Completed primary",NA,"Employed",1,NA,"Urban",1,"Never","Several coping mechanisms (5-8)",0.333333333333333,0,"Feels safe","Very common","Not at all","Once a week",1,"Call/go to police",1,"Talk with friends for support or guidance",1,0,0,0,0,0,0,0,0,0,0,5,6,0.625,3,1,0,0,1,5,0.121212121212121,0.426136363636364,"Sexual_Harassment"
1,"60 years and older","Widowed","Completed primary",0,"Other",1,NA,"Urban",0,"Refused","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Very uncommon","A little bit","2-3 times per week",1,"Don't know",1,"Don't know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0.5,0,0,1,0.333333333333333,1,5,0.333333333333333,0.4,"Verbal"
1,"60 years and older","Widowed","Completed primary",0,"Other",1,NA,"Urban",0,"Refused","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Very uncommon","A little bit","2-3 times per week",1,"Don't know",1,"Don't know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0.5,0,0,1,0.333333333333333,1,5,0.333333333333333,0.4,"Denial_of_Needs"
1,"60 years and older","Widowed","Completed primary",0,"Other",1,NA,"Urban",0,"Refused","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Very uncommon","A little bit","2-3 times per week",1,"Don't know",1,"Don't know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0.5,0,0,1,0.333333333333333,1,5,0.333333333333333,0.4,"Denial_of_Communication"
1,"60 years and older","Widowed","Completed primary",0,"Other",1,NA,"Urban",0,"Refused","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Very uncommon","A little bit","2-3 times per week",1,"Don't know",1,"Don't know",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0.5,0,0,1,0.333333333333333,1,5,0.333333333333333,0.4,"Sexual_Harassment"
1,"50 – 59 years","Living with Partner","Completed primary",NA,"Employed",1,"Less","Urban",1,"Monthly","Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","2-3 times per week",0,NA,0,NA,1,0,1,1,0,0,0,0,0,0,0,6,6,0.75,3,1,3,1,1,5,0.515151515151515,0.270454545454545,"Verbal"
1,"50 – 59 years","Living with Partner","Completed primary",NA,"Employed",1,"Less","Urban",1,"Monthly","Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","2-3 times per week",0,NA,0,NA,1,0,1,1,0,0,0,0,0,0,0,6,6,0.75,3,1,3,1,1,5,0.515151515151515,0.270454545454545,"Denial_of_Needs"
1,"50 – 59 years","Living with Partner","Completed primary",NA,"Employed",1,"Less","Urban",1,"Monthly","Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","2-3 times per week",0,NA,0,NA,1,0,1,1,0,0,0,0,0,0,0,6,6,0.75,3,1,3,1,1,5,0.515151515151515,0.270454545454545,"Denial_of_Communication"
1,"50 – 59 years","Living with Partner","Completed primary",NA,"Employed",1,"Less","Urban",1,"Monthly","Several coping mechanisms (5-8)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","2-3 times per week",0,NA,0,NA,1,0,1,1,0,0,0,0,0,0,0,6,6,0.75,3,1,3,1,1,5,0.515151515151515,0.270454545454545,"Sexual_Harassment"
1,"30 – 39 years","Separated / Divorced","Less than primary",1,"Fulltime caretaker",0,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",0,0,"Feels safe","Very common","A lot","Daily",1,"Seek support from family",1,"Seek support from family",1,0,0,0,1,1,1,0,1,0,1,8,6,1,3,1,3,1,1,5,0.545454545454545,0.207070707070707,"Verbal"
1,"30 – 39 years","Separated / Divorced","Less than primary",1,"Fulltime caretaker",0,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",0,0,"Feels safe","Very common","A lot","Daily",1,"Seek support from family",1,"Seek support from family",1,0,0,0,1,1,1,0,1,0,1,8,6,1,3,1,3,1,1,5,0.545454545454545,0.207070707070707,"Denial_of_Needs"
1,"30 – 39 years","Separated / Divorced","Less than primary",1,"Fulltime caretaker",0,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",0,0,"Feels safe","Very common","A lot","Daily",1,"Seek support from family",1,"Seek support from family",1,0,0,0,1,1,1,0,1,0,1,8,6,1,3,1,3,1,1,5,0.545454545454545,0.207070707070707,"Denial_of_Communication"
1,"30 – 39 years","Separated / Divorced","Less than primary",1,"Fulltime caretaker",0,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",0,0,"Feels safe","Very common","A lot","Daily",1,"Seek support from family",1,"Seek support from family",1,0,0,0,1,1,1,0,1,0,1,8,6,1,3,1,3,1,1,5,0.545454545454545,0.207070707070707,"Sexual_Harassment"
1,"60 years and older","Living with Partner","College",0,"Other",0,NA,"Urban",0,"Never","Several coping mechanisms (5-8)",1,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","A little bit","Once or twice a month",1,"Seek help from shelter or safehouse for women",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,1,0.333333333333333,1,5,0.666666666666667,0.25,"Verbal"
1,"60 years and older","Living with Partner","College",0,"Other",0,NA,"Urban",0,"Never","Several coping mechanisms (5-8)",1,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","A little bit","Once or twice a month",1,"Seek help from shelter or safehouse for women",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,1,0.333333333333333,1,5,0.666666666666667,0.25,"Denial_of_Needs"
1,"60 years and older","Living with Partner","College",0,"Other",0,NA,"Urban",0,"Never","Several coping mechanisms (5-8)",1,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","A little bit","Once or twice a month",1,"Seek help from shelter or safehouse for women",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,1,0.333333333333333,1,5,0.666666666666667,0.25,"Denial_of_Communication"
1,"60 years and older","Living with Partner","College",0,"Other",0,NA,"Urban",0,"Never","Several coping mechanisms (5-8)",1,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","A little bit","Once or twice a month",1,"Seek help from shelter or safehouse for women",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,1,0.333333333333333,1,5,0.666666666666667,0.25,"Sexual_Harassment"
1,"18 – 29 years","Single","Technical / vocational",NA,"Employed",0,NA,"Urban",0,"Once or twice","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Somewhat","Daily",1,"Access to women’s centres",1,"Call/go to police",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,2,0.666666666666667,2,0.666666666666667,1,5,0.583333333333333,0.444444444444444,"Verbal"
1,"18 – 29 years","Single","Technical / vocational",NA,"Employed",0,NA,"Urban",0,"Once or twice","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Somewhat","Daily",1,"Access to women’s centres",1,"Call/go to police",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,2,0.666666666666667,2,0.666666666666667,1,5,0.583333333333333,0.444444444444444,"Denial_of_Needs"
1,"18 – 29 years","Single","Technical / vocational",NA,"Employed",0,NA,"Urban",0,"Once or twice","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Somewhat","Daily",1,"Access to women’s centres",1,"Call/go to police",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,2,0.666666666666667,2,0.666666666666667,1,5,0.583333333333333,0.444444444444444,"Denial_of_Communication"
1,"18 – 29 years","Single","Technical / vocational",NA,"Employed",0,NA,"Urban",0,"Once or twice","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Somewhat","Daily",1,"Access to women’s centres",1,"Call/go to police",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,2,0.666666666666667,2,0.666666666666667,1,5,0.583333333333333,0.444444444444444,"Sexual_Harassment"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",1,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",1,1,"Feels unsafe/Sometimes feels unsafe","Uncommon","Not at all","Never",1,"Access to women’s centres",1,"Seek support from family",0,0,0,0,0,0,0,0,0,0,0,8,6,1,1,0.333333333333333,0,0,1,5,0.212121212121212,0.286363636363636,"Verbal"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",1,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",1,1,"Feels unsafe/Sometimes feels unsafe","Uncommon","Not at all","Never",1,"Access to women’s centres",1,"Seek support from family",0,0,0,0,0,0,0,0,0,0,0,8,6,1,1,0.333333333333333,0,0,1,5,0.212121212121212,0.286363636363636,"Denial_of_Needs"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",1,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",1,1,"Feels unsafe/Sometimes feels unsafe","Uncommon","Not at all","Never",1,"Access to women’s centres",1,"Seek support from family",0,0,0,0,0,0,0,0,0,0,0,8,6,1,1,0.333333333333333,0,0,1,5,0.212121212121212,0.286363636363636,"Denial_of_Communication"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",1,NA,"Urban",1,"Once or twice","Several coping mechanisms (5-8)",1,1,"Feels unsafe/Sometimes feels unsafe","Uncommon","Not at all","Never",1,"Access to women’s centres",1,"Seek support from family",0,0,0,0,0,0,0,0,0,0,0,8,6,1,1,0.333333333333333,0,0,1,5,0.212121212121212,0.286363636363636,"Sexual_Harassment"
1,"30 – 39 years","Living with Partner","College",0,"Fulltime caretaker",0,NA,"Urban",1,"Once or twice","Some coping mechanisms (1-4)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","Somewhat","2-3 times per week",1,"Call/go to police",1,"Call/go to police",0,0,0,0,0,0,1,0,0,0,0,4,6,0.5,3,1,2,0.666666666666667,1,5,0.393939393939394,0.424242424242424,"Verbal"
1,"30 – 39 years","Living with Partner","College",0,"Fulltime caretaker",0,NA,"Urban",1,"Once or twice","Some coping mechanisms (1-4)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","Somewhat","2-3 times per week",1,"Call/go to police",1,"Call/go to police",0,0,0,0,0,0,1,0,0,0,0,4,6,0.5,3,1,2,0.666666666666667,1,5,0.393939393939394,0.424242424242424,"Denial_of_Needs"
1,"30 – 39 years","Living with Partner","College",0,"Fulltime caretaker",0,NA,"Urban",1,"Once or twice","Some coping mechanisms (1-4)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","Somewhat","2-3 times per week",1,"Call/go to police",1,"Call/go to police",0,0,0,0,0,0,1,0,0,0,0,4,6,0.5,3,1,2,0.666666666666667,1,5,0.393939393939394,0.424242424242424,"Denial_of_Communication"
1,"30 – 39 years","Living with Partner","College",0,"Fulltime caretaker",0,NA,"Urban",1,"Once or twice","Some coping mechanisms (1-4)",0.666666666666667,1,"Feels unsafe/Sometimes feels unsafe","Very common","Somewhat","2-3 times per week",1,"Call/go to police",1,"Call/go to police",0,0,0,0,0,0,1,0,0,0,0,4,6,0.5,3,1,2,0.666666666666667,1,5,0.393939393939394,0.424242424242424,"Sexual_Harassment"
